ID,Script Name,Description,Uniqueness Group,Icon,Min Rank,Max Rank,Goal,50+ Goal,Reward,Script Params,Single Run,Element,Specific Skylander,Unlocked Skylander,Unlocked Magic Item,Has Magic Item With Level,Using Bonus Element,Specific Magic Item,Is Magic Item Of Level,Shoot Enemy,Shoot Hat,Shoot Balloon,Shoot Destructible,Shoot Projectile,Shoot Sheep,Shoot Present,Is Hideout,Combo Coin Element
741,CollectCoins,GOAL_COINS_ELEMENT,CollectCoinElement,Coins,35,45,7500,50000,2,,,Random,,,,,,,,,,,,,,,,
742,CollectCoins,GOAL_COINS_ELEMENT,CollectCoinElement,Coins,40,50,10000,75000,1,,,Random,,,,,,,,,,,,,,,,
743,CollectCoins,GOAL_COINS_ELEMENT,CollectCoinElement,Coins,45,50,15000,100000,2,,,Random,,,,,,,,,,,,,,,,
744,CollectCoins,GOAL_COINS_ELEMENT,CollectCoinElement,Coins,999,999,25000,150000,1,,,Random,,,,,,,,,,,,,,,,
745,CollectCoins,GOAL_COINS_ELEMENT_ONE_RUN,CollectCoinElement,Coins,20,30,200,400,2,,X,Random,,,,,,,,,,,,,,,,
746,CollectCoins,GOAL_COINS_ELEMENT_ONE_RUN,CollectCoinElement,Coins,25,35,350,700,2,,X,Random,,,,,,,,,,,,,,,,
747,CollectCoins,GOAL_COINS_ELEMENT_ONE_RUN,CollectCoinElement,Coins,30,40,500,1000,2,,X,Random,,,,,,,,,,,,,,,,
748,CollectCoins,GOAL_COINS_ELEMENT_ONE_RUN,CollectCoinElement,Coins,35,45,1000,2000,2,,X,Random,,,,,,,,,,,,,,,,
749,CollectCoins,GOAL_COINS_ELEMENT_ONE_RUN,CollectCoinElement,Coins,40,50,1500,3000,2,,X,Random,,,,,,,,,,,,,,,,
750,CollectCoins,GOAL_COINS_ELEMENT_ONE_RUN,CollectCoinElement,Coins,45,50,2500,5000,3,,X,Random,,,,,,,,,,,,,,,,
751,CollectCoins,GOAL_COINS_ELEMENT_ONE_RUN,CollectCoinElement,Coins,999,50,5000,10000,3,,X,Random,,,,,,,,,,,,,,,,
752,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT,TapShootTrollElement,Trolls,15,25,50,100,1,1,,Random,,,,,,,,,,,,,,,,
753,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT,TapShootTrollElement,Trolls,20,30,75,150,1,1,,Random,,,,,,,,,,,,,,,,
754,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT,TapShootTrollElement,Trolls,25,35,100,200,1,1,,Random,,,,,,,,,,,,,,,,
755,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT,TapShootTrollElement,Trolls,30,40,150,300,1,1,,Random,,,,,,,,,,,,,,,,
756,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT,TapShootTrollElement,Trolls,35,45,200,400,1,1,,Random,,,,,,,,,,,,,,,,
757,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT,TapShootTrollElement,Trolls,40,50,250,500,1,1,,Random,,,,,,,,,,,,,,,,
758,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT,TapShootTrollElement,Trolls,999,999,500,1000,2,1,,Random,,,,,,,,,,,,,,,,
759,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT_ONE_RUN,TapShootTrollElement,Trolls,15,25,10,20,2,1,X,Random,,,,,,,,,,,,,,,,
760,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT_ONE_RUN,TapShootTrollElement,Trolls,20,30,15,30,2,1,X,Random,,,,,,,,,,,,,,,,
761,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT_ONE_RUN,TapShootTrollElement,Trolls,25,35,20,40,2,1,X,Random,,,,,,,,,,,,,,,,
762,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT_ONE_RUN,TapShootTrollElement,Trolls,30,40,25,50,2,1,X,Random,,,,,,,,,,,,,,,,
763,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT_ONE_RUN,TapShootTrollElement,Trolls,35,45,30,60,2,1,X,Random,,,,,,,,,,,,,,,,
764,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT_ONE_RUN,TapShootTrollElement,Trolls,40,50,40,80,2,1,X,Random,,,,,,,,,,,,,,,,
765,Combo,GOAL_TAP_SHOOT_TROLL_ELEMENT_ONE_RUN,TapShootTrollElement,Trolls,999,999,60,120,3,1,X,Random,,,,,,,,,,,,,,,,
766,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,30,40,100,300,1,,,,Any,,,,,,,Any,,,,,,,,
767,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,35,45,150,500,1,,,,Any,,,,,,,Any,,,,,,,,
768,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,40,50,200,700,1,,,,Any,,,,,,,Any,,,,,,,,
769,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,45,50,250,1000,1,,,,Any,,,,,,,Any,,,,,,,,
770,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER,TapShootTrollSkylander,Trolls,999,999,350,1500,2,,,,Any,,,,,,,Any,,,,,,,,
771,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER_ONE_RUN,TapShootTrollSkylander,Trolls,30,40,30,60,1,,X,,Any,,,,,,,Any,,,,,,,,
772,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER_ONE_RUN,TapShootTrollSkylander,Trolls,40,50,45,90,2,,X,,Any,,,,,,,Any,,,,,,,,
773,Shoot,GOAL_SHOOT_TROLLS_SKYLANDER_ONE_RUN,TapShootTrollSkylander,Trolls,999,999,60,120,3,,X,,Any,,,,,,,Any,,,,,,,,
774,Survive,GOAL_CLEAR_AEAS_SKYLANDER,ClearRoomSkylander,ClearRoom,30,40,100,150,1,,,,Any,,,,,,,,,,,,,,,
775,Survive,GOAL_CLEAR_AEAS_SKYLANDER,ClearRoomSkylander,ClearRoom,40,50,200,250,1,,,,Any,,,,,,,,,,,,,,,
776,Survive,GOAL_CLEAR_AEAS_SKYLANDER,ClearRoomSkylander,ClearRoom,999,999,250,350,3,,,,Any,,,,,,,,,,,,,,,
777,Survive,GOAL_CLEAR_AREAS_SKYLANDER_ONE_RUN,ClearRoomSkylander,ClearRoom,30,40,20,40,1,,X,,Any,,,,,,,,,,,,,,,
778,Survive,GOAL_CLEAR_AREAS_SKYLANDER_ONE_RUN,ClearRoomSkylander,ClearRoom,40,50,30,50,1,,X,,Any,,,,,,,,,,,,,,,
779,Survive,GOAL_CLEAR_AREAS_SKYLANDER_ONE_RUN,ClearRoomSkylander,ClearRoom,999,999,40,60,3,,X,,Any,,,,,,,,,,,,,,,
780,Shoot,GOAL_CRATES_SKYLANDER,ShootItemSkylander,Crate,30,40,25,50,1,,,,Any,,,,,,,,,,Crate,,,,,
781,Shoot,GOAL_CRATES_SKYLANDER,ShootItemSkylander,Crate,35,45,30,60,2,,,,Any,,,,,,,,,,Crate,,,,,
782,Shoot,GOAL_CRATES_SKYLANDER,ShootItemSkylander,Crate,40,50,35,70,1,,,,Any,,,,,,,,,,Crate,,,,,
783,Shoot,GOAL_CRATES_SKYLANDER,ShootItemSkylander,Crate,45,50,40,80,2,,,,Any,,,,,,,,,,Crate,,,,,
784,Shoot,GOAL_CRATES_SKYLANDER,ShootItemSkylander,Crate,50,50,45,90,1,,,,Any,,,,,,,,,,Crate,,,,,
785,Shoot,GOAL_CRATES_SKYLANDER,ShootItemSkylander,Crate,999,999,50,100,2,,,,Any,,,,,,,,,,Crate,,,,,
786,Shoot,GOAL_CRATES_SKYLANDER_ONE_RUN,ShootItemSkylander,Crate,30,40,5,10,1,,X,,Any,,,,,,,,,,Crate,,,,,
787,Shoot,GOAL_CRATES_SKYLANDER_ONE_RUN,ShootItemSkylander,Crate,35,45,7,15,1,,X,,Any,,,,,,,,,,Crate,,,,,
788,Shoot,GOAL_CRATES_SKYLANDER_ONE_RUN,ShootItemSkylander,Crate,40,50,10,20,1,,X,,Any,,,,,,,,,,Crate,,,,,
789,Shoot,GOAL_CRATES_SKYLANDER_ONE_RUN,ShootItemSkylander,Crate,45,50,13,25,1,,X,,Any,,,,,,,,,,Crate,,,,,
790,Shoot,GOAL_CRATES_SKYLANDER_ONE_RUN,ShootItemSkylander,Crate,50,50,15,30,2,,X,,Any,,,,,,,,,,Crate,,,,,
791,Shoot,GOAL_CRATES_SKYLANDER_ONE_RUN,ShootItemSkylander,Crate,999,999,20,35,3,,X,,Any,,,,,,,,,,Crate,,,,,
792,Shoot,GOAL_BARREL_SKYLANDER,ShootItemSkylander,Barrel,30,40,75,150,1,,,,Any,,,,,,,,,,Barrel,,,,,
793,Shoot,GOAL_BARREL_SKYLANDER,ShootItemSkylander,Barrel,35,45,80,175,2,,,,Any,,,,,,,,,,Barrel,,,,,
794,Shoot,GOAL_BARREL_SKYLANDER,ShootItemSkylander,Barrel,40,50,100,200,1,,,,Any,,,,,,,,,,Barrel,,,,,
795,Shoot,GOAL_BARREL_SKYLANDER,ShootItemSkylander,Barrel,45,50,125,250,2,,,,Any,,,,,,,,,,Barrel,,,,,
796,Shoot,GOAL_BARREL_SKYLANDER,ShootItemSkylander,Barrel,50,50,150,300,1,,,,Any,,,,,,,,,,Barrel,,,,,
797,Shoot,GOAL_BARREL_SKYLANDER,ShootItemSkylander,Barrel,999,999,250,500,2,,,,Any,,,,,,,,,,Barrel,,,,,
798,Shoot,GOAL_BARREL_SKYLANDER_ONE_RUN,ShootItemSkylander,Barrel,30,40,5,30,1,,X,,Any,,,,,,,,,,Barrel,,,,,
799,Shoot,GOAL_BARREL_SKYLANDER_ONE_RUN,ShootItemSkylander,Barrel,35,45,10,35,1,,X,,Any,,,,,,,,,,Barrel,,,,,
800,Shoot,GOAL_BARREL_SKYLANDER_ONE_RUN,ShootItemSkylander,Barrel,40,50,15,40,1,,X,,Any,,,,,,,,,,Barrel,,,,,
801,Shoot,GOAL_BARREL_SKYLANDER_ONE_RUN,ShootItemSkylander,Barrel,45,50,20,45,1,,X,,Any,,,,,,,,,,Barrel,,,,,
802,Shoot,GOAL_BARREL_SKYLANDER_ONE_RUN,ShootItemSkylander,Barrel,50,50,25,50,2,,X,,Any,,,,,,,,,,Barrel,,,,,
803,Shoot,GOAL_BARREL_SKYLANDER_ONE_RUN,ShootItemSkylander,Barrel,999,999,30,55,3,,X,,Any,,,,,,,,,,Barrel,,,,,
804,Shoot,GOAL_POP_BALLOONS_SKYLANDER,ShootItemSkylander,Balloons,30,40,75,150,1,,,,Any,,,,,,,,,X,,,,,,
805,Shoot,GOAL_POP_BALLOONS_SKYLANDER,ShootItemSkylander,Balloons,35,45,80,175,2,,,,Any,,,,,,,,,X,,,,,,
806,Shoot,GOAL_POP_BALLOONS_SKYLANDER,ShootItemSkylander,Balloons,40,50,100,200,1,,,,Any,,,,,,,,,X,,,,,,
807,Shoot,GOAL_POP_BALLOONS_SKYLANDER,ShootItemSkylander,Balloons,45,50,125,250,2,,,,Any,,,,,,,,,X,,,,,,
808,Shoot,GOAL_POP_BALLOONS_SKYLANDER,ShootItemSkylander,Balloons,50,50,150,300,1,,,,Any,,,,,,,,,X,,,,,,
809,Shoot,GOAL_POP_BALLOONS_SKYLANDER,ShootItemSkylander,Balloons,999,999,250,500,2,,,,Any,,,,,,,,,X,,,,,,
810,Shoot,GOAL_POP_BALLOONS_SKYLANDER_ONE_RUN,ShootItemSkylander,Balloons,30,40,10,20,2,,X,,Any,,,,,,,,,X,,,,,,
811,Shoot,GOAL_POP_BALLOONS_SKYLANDER_ONE_RUN,ShootItemSkylander,Balloons,35,45,15,30,2,,X,,Any,,,,,,,,,X,,,,,,
812,Shoot,GOAL_POP_BALLOONS_SKYLANDER_ONE_RUN,ShootItemSkylander,Balloons,40,50,20,40,3,,X,,Any,,,,,,,,,X,,,,,,
813,Shoot,GOAL_POP_BALLOONS_SKYLANDER_ONE_RUN,ShootItemSkylander,Balloons,45,50,25,50,3,,X,,Any,,,,,,,,,X,,,,,,
814,Shoot,GOAL_POP_BALLOONS_SKYLANDER_ONE_RUN,ShootItemSkylander,Balloons,50,50,30,60,3,,X,,Any,,,,,,,,,X,,,,,,
815,Shoot,GOAL_POP_BALLOONS_SKYLANDER_ONE_RUN,ShootItemSkylander,Balloons,999,999,35,75,3,,X,,Any,,,,,,,,,X,,,,,,
816,Shoot,GOAL_HATS_SKYLANDER,ShootItemSkylander,Hats,30,40,75,150,1,,,,Any,,,,,,,,X,,,,,,,
817,Shoot,GOAL_HATS_SKYLANDER,ShootItemSkylander,Hats,35,45,80,175,2,,,,Any,,,,,,,,X,,,,,,,
818,Shoot,GOAL_HATS_SKYLANDER,ShootItemSkylander,Hats,40,50,100,200,1,,,,Any,,,,,,,,X,,,,,,,
819,Shoot,GOAL_HATS_SKYLANDER,ShootItemSkylander,Hats,45,50,125,250,2,,,,Any,,,,,,,,X,,,,,,,
820,Shoot,GOAL_HATS_SKYLANDER,ShootItemSkylander,Hats,50,50,150,300,1,,,,Any,,,,,,,,X,,,,,,,
821,Shoot,GOAL_HATS_SKYLANDER,ShootItemSkylander,Hats,999,999,250,500,2,,,,Any,,,,,,,,X,,,,,,,
822,Shoot,GOAL_HATS_SKYLANDER_ONE_RUN,ShootItemSkylander,Hats,30,40,10,25,2,,X,,Any,,,,,,,,X,,,,,,,
823,Shoot,GOAL_HATS_SKYLANDER_ONE_RUN,ShootItemSkylander,Hats,35,45,15,30,2,,X,,Any,,,,,,,,X,,,,,,,
824,Shoot,GOAL_HATS_SKYLANDER_ONE_RUN,ShootItemSkylander,Hats,40,50,20,35,2,,X,,Any,,,,,,,,X,,,,,,,
825,Shoot,GOAL_HATS_SKYLANDER_ONE_RUN,ShootItemSkylander,Hats,45,50,25,40,2,,X,,Any,,,,,,,,X,,,,,,,
826,Shoot,GOAL_HATS_SKYLANDER_ONE_RUN,ShootItemSkylander,Hats,50,50,30,45,2,,X,,Any,,,,,,,,X,,,,,,,
827,Shoot,GOAL_HATS_SKYLANDER_ONE_RUN,ShootItemSkylander,Hats,999,999,35,50,3,,X,,Any,,,,,,,,X,,,,,,,
828,Shoot,GOAL_SHEEP_SKYLANDER,ShootItemSkylander,Sheep,30,40,75,150,1,,,,Any,,,,,,,,,,,,X,,,
829,Shoot,GOAL_SHEEP_SKYLANDER,ShootItemSkylander,Sheep,35,45,80,175,2,,,,Any,,,,,,,,,,,,X,,,
830,Shoot,GOAL_SHEEP_SKYLANDER,ShootItemSkylander,Sheep,40,50,100,200,1,,,,Any,,,,,,,,,,,,X,,,
831,Shoot,GOAL_SHEEP_SKYLANDER,ShootItemSkylander,Sheep,45,50,125,250,2,,,,Any,,,,,,,,,,,,X,,,
832,Shoot,GOAL_SHEEP_SKYLANDER,ShootItemSkylander,Sheep,50,50,150,300,1,,,,Any,,,,,,,,,,,,X,,,
833,Shoot,GOAL_SHEEP_SKYLANDER,ShootItemSkylander,Sheep,999,999,250,500,2,,,,Any,,,,,,,,,,,,X,,,
834,Shoot,GOAL_SHEEP_SKYLANDER_ONE_RUN,ShootItemSkylander,Sheep,30,40,10,35,2,,X,,Any,,,,,,,,,,,,X,,,
835,Shoot,GOAL_SHEEP_SKYLANDER_ONE_RUN,ShootItemSkylander,Sheep,35,45,15,40,2,,X,,Any,,,,,,,,,,,,X,,,
836,Shoot,GOAL_SHEEP_SKYLANDER_ONE_RUN,ShootItemSkylander,Sheep,40,50,20,45,2,,X,,Any,,,,,,,,,,,,X,,,
837,Shoot,GOAL_SHEEP_SKYLANDER_ONE_RUN,ShootItemSkylander,Sheep,45,50,25,50,2,,X,,Any,,,,,,,,,,,,X,,,
838,Shoot,GOAL_SHEEP_SKYLANDER_ONE_RUN,ShootItemSkylander,Sheep,50,50,30,55,2,,X,,Any,,,,,,,,,,,,X,,,
839,Shoot,GOAL_SHEEP_SKYLANDER_ONE_RUN,ShootItemSkylander,Sheep,999,999,35,60,3,,X,,Any,,,,,,,,,,,,X,,,
840,Shoot,GOAL_PROJECTILES_SKYLANDER,ShootProjectileSkylander,Cannonballs,30,40,75,150,2,,,,Any,,,,,,,,,,,X,,,,
841,Shoot,GOAL_PROJECTILES_SKYLANDER,ShootProjectileSkylander,Cannonballs,35,45,80,175,3,,,,Any,,,,,,,,,,,X,,,,
842,Shoot,GOAL_PROJECTILES_SKYLANDER,ShootProjectileSkylander,Cannonballs,40,50,100,200,2,,,,Any,,,,,,,,,,,X,,,,
843,Shoot,GOAL_PROJECTILES_SKYLANDER,ShootProjectileSkylander,Cannonballs,45,50,125,250,3,,,,Any,,,,,,,,,,,X,,,,
844,Shoot,GOAL_PROJECTILES_SKYLANDER,ShootProjectileSkylander,Cannonballs,50,50,150,300,2,,,,Any,,,,,,,,,,,X,,,,
845,Shoot,GOAL_PROJECTILES_SKYLANDER,ShootProjectileSkylander,Cannonballs,999,999,250,500,3,,,,Any,,,,,,,,,,,X,,,,
846,Shoot,GOAL_PROJECTILES_SKYLANDER_ONE_RUN,ShootProjectileSkylander,Cannonballs,30,40,10,35,2,,X,,Any,,,,,,,,,,,X,,,,
847,Shoot,GOAL_PROJECTILES_SKYLANDER_ONE_RUN,ShootProjectileSkylander,Cannonballs,35,45,15,40,3,,X,,Any,,,,,,,,,,,X,,,,
848,Shoot,GOAL_PROJECTILES_SKYLANDER_ONE_RUN,ShootProjectileSkylander,Cannonballs,40,50,20,45,3,,X,,Any,,,,,,,,,,,X,,,,
849,Shoot,GOAL_PROJECTILES_SKYLANDER_ONE_RUN,ShootProjectileSkylander,Cannonballs,45,50,25,50,3,,X,,Any,,,,,,,,,,,X,,,,
850,Shoot,GOAL_PROJECTILES_SKYLANDER_ONE_RUN,ShootProjectileSkylander,Cannonballs,50,50,30,55,3,,X,,Any,,,,,,,,,,,X,,,,
851,Shoot,GOAL_PROJECTILES_SKYLANDER_ONE_RUN,ShootProjectileSkylander,Cannonballs,999,999,35,60,3,,X,,Any,,,,,,,,,,,X,,,,
852,Shoot,GOAL_PRESENTS_SKYLANDER,ShootPresentSkylander,Present,30,40,5,25,1,,,,Any,,,,,,,,,,,,,X,,
853,Shoot,GOAL_PRESENTS_SKYLANDER,ShootPresentSkylander,Present,35,45,10,30,2,,,,Any,,,,,,,,,,,,,X,,
854,Shoot,GOAL_PRESENTS_SKYLANDER,ShootPresentSkylander,Present,40,50,15,35,1,,,,Any,,,,,,,,,,,,,X,,
855,Shoot,GOAL_PRESENTS_SKYLANDER,ShootPresentSkylander,Present,45,50,20,40,2,,,,Any,,,,,,,,,,,,,X,,
856,Shoot,GOAL_PRESENTS_SKYLANDER,ShootPresentSkylander,Present,50,50,25,45,1,,,,Any,,,,,,,,,,,,,X,,
857,Shoot,GOAL_PRESENTS_SKYLANDER,ShootPresentSkylander,Present,999,999,30,50,2,,,,Any,,,,,,,,,,,,,X,,
858,Shoot,GOAL_PRESENTS_SKYLANDER_ONE_RUN,ShootPresentSkylander,Present,30,40,1,2,2,,X,,Any,,,,,,,,,,,,,X,,
859,Shoot,GOAL_PRESENTS_SKYLANDER_ONE_RUN,ShootPresentSkylander,Present,35,45,2,3,2,,X,,Any,,,,,,,,,,,,,X,,
860,Shoot,GOAL_PRESENTS_SKYLANDER_ONE_RUN,ShootPresentSkylander,Present,40,50,3,4,2,,X,,Any,,,,,,,,,,,,,X,,
861,Shoot,GOAL_PRESENTS_SKYLANDER_ONE_RUN,ShootPresentSkylander,Present,45,50,4,5,2,,X,,Any,,,,,,,,,,,,,X,,
862,Shoot,GOAL_PRESENTS_SKYLANDER_ONE_RUN,ShootPresentSkylander,Present,50,50,5,6,3,,X,,Any,,,,,,,,,,,,,X,,
863,Shoot,GOAL_PRESENTS_SKYLANDER_ONE_RUN,ShootPresentSkylander,Present,999,999,6,7,3,,X,,Any,,,,,,,,,,,,,X,,
864,Shoot,GOAL_FLYING_TROLLS_SKYLANDER,ShootFlyingTrollSkylander,FlyingTroll,30,40,75,150,2,,,,Any,,,,,,,Flier,,,,,,,,
865,Shoot,GOAL_FLYING_TROLLS_SKYLANDER,ShootFlyingTrollSkylander,FlyingTroll,35,45,80,175,2,,,,Any,,,,,,,Flier,,,,,,,,
866,Shoot,GOAL_FLYING_TROLLS_SKYLANDER,ShootFlyingTrollSkylander,FlyingTroll,40,50,100,200,2,,,,Any,,,,,,,Flier,,,,,,,,
867,Shoot,GOAL_FLYING_TROLLS_SKYLANDER,ShootFlyingTrollSkylander,FlyingTroll,45,50,125,250,2,,,,Any,,,,,,,Flier,,,,,,,,
868,Shoot,GOAL_FLYING_TROLLS_SKYLANDER,ShootFlyingTrollSkylander,FlyingTroll,50,50,150,300,2,,,,Any,,,,,,,Flier,,,,,,,,
869,Shoot,GOAL_FLYING_TROLLS_SKYLANDER,ShootFlyingTrollSkylander,FlyingTroll,999,999,250,500,2,,,,Any,,,,,,,Flier,,,,,,,,
870,Shoot,GOAL_FLYING_TROLLS_SKYLANDER_ONE_RUN,ShootFlyingTrollSkylander,FlyingTroll,30,40,12,24,3,,X,,Any,,,,,,,Flier,,,,,,,,
871,Shoot,GOAL_FLYING_TROLLS_SKYLANDER_ONE_RUN,ShootFlyingTrollSkylander,FlyingTroll,35,45,14,28,3,,X,,Any,,,,,,,Flier,,,,,,,,
872,Shoot,GOAL_FLYING_TROLLS_SKYLANDER_ONE_RUN,ShootFlyingTrollSkylander,FlyingTroll,40,50,16,32,3,,X,,Any,,,,,,,Flier,,,,,,,,
873,Shoot,GOAL_FLYING_TROLLS_SKYLANDER_ONE_RUN,ShootFlyingTrollSkylander,FlyingTroll,45,50,18,36,3,,X,,Any,,,,,,,Flier,,,,,,,,
874,Shoot,GOAL_FLYING_TROLLS_SKYLANDER_ONE_RUN,ShootFlyingTrollSkylander,FlyingTroll,50,50,20,40,3,,X,,Any,,,,,,,Flier,,,,,,,,
875,Shoot,GOAL_FLYING_TROLLS_SKYLANDER_ONE_RUN,ShootFlyingTrollSkylander,FlyingTroll,999,999,25,50,3,,X,,Any,,,,,,,Flier,,,,,,,,
876,Shoot,GOAL_VASES_SKYLANDER,ShootItemSkylander,Vase,30,40,8,25,1,,,,Any,,,,,,,,,,Pottery,,,,,
877,Shoot,GOAL_VASES_SKYLANDER,ShootItemSkylander,Vase,35,45,10,30,2,,,,Any,,,,,,,,,,Pottery,,,,,
878,Shoot,GOAL_VASES_SKYLANDER,ShootItemSkylander,Vase,40,50,12,35,1,,,,Any,,,,,,,,,,Pottery,,,,,
879,Shoot,GOAL_VASES_SKYLANDER,ShootItemSkylander,Vase,45,50,14,40,2,,,,Any,,,,,,,,,,Pottery,,,,,
880,Shoot,GOAL_VASES_SKYLANDER,ShootItemSkylander,Vase,50,50,16,45,1,,,,Any,,,,,,,,,,Pottery,,,,,
881,Shoot,GOAL_VASES_SKYLANDER,ShootItemSkylander,Vase,999,999,20,50,2,,,,Any,,,,,,,,,,Pottery,,,,,
882,Shoot,GOAL_VASES_SKYLANDER_ONE_RUN,ShootItemSkylander,Vase,30,40,1,2,2,,X,,Any,,,,,,,,,,Pottery,,,,,
883,Shoot,GOAL_VASES_SKYLANDER_ONE_RUN,ShootItemSkylander,Vase,35,45,2,3,2,,X,,Any,,,,,,,,,,Pottery,,,,,
884,Shoot,GOAL_VASES_SKYLANDER_ONE_RUN,ShootItemSkylander,Vase,40,50,3,4,2,,X,,Any,,,,,,,,,,Pottery,,,,,
885,Shoot,GOAL_VASES_SKYLANDER_ONE_RUN,ShootItemSkylander,Vase,45,50,4,5,2,,X,,Any,,,,,,,,,,Pottery,,,,,
886,Shoot,GOAL_VASES_SKYLANDER_ONE_RUN,ShootItemSkylander,Vase,50,50,5,6,2,,X,,Any,,,,,,,,,,Pottery,,,,,
887,Shoot,GOAL_VASES_SKYLANDER_ONE_RUN,ShootItemSkylander,Vase,999,999,6,7,3,,X,,Any,,,,,,,,,,Pottery,,,,,
888,Survive,GOAL_HIDEOUTS_SKYLANDER,ClearHideoutSkylander,ClearHideout,30,40,50,500,2,,,,Any,,,,,,,,,,,,,,X,
889,Survive,GOAL_HIDEOUTS_SKYLANDER,ClearHideoutSkylander,ClearHideout,35,45,75,750,2,,,,Any,,,,,,,,,,,,,,X,
890,Survive,GOAL_HIDEOUTS_SKYLANDER,ClearHideoutSkylander,ClearHideout,40,50,100,1000,2,,,,Any,,,,,,,,,,,,,,X,
891,Survive,GOAL_HIDEOUTS_SKYLANDER,ClearHideoutSkylander,ClearHideout,45,50,150,1500,2,,,,Any,,,,,,,,,,,,,,X,
892,Survive,GOAL_HIDEOUTS_SKYLANDER,ClearHideoutSkylander,ClearHideout,999,999,250,2500,2,,,,Any,,,,,,,,,,,,,,X,
893,Survive,GOAL_HIDEOUTS_SKYLANDER_ONE_RUN,ClearHideoutSkylander,ClearHideout,30,40,6,12,2,,X,,Any,,,,,,,,,,,,,,X,
894,Survive,GOAL_HIDEOUTS_SKYLANDER_ONE_RUN,ClearHideoutSkylander,ClearHideout,40,50,8,16,3,,X,,Any,,,,,,,,,,,,,,X,
895,Survive,GOAL_HIDEOUTS_SKYLANDER_ONE_RUN,ClearHideoutSkylander,ClearHideout,999,999,12,24,3,,X,,Any,,,,,,,,,,,,,,X,
896,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,999,999,100,1000,1,2,,,Any,,,,,,,,,,,,,,,
897,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,30,40,30,300,2,3,,,Any,,,,,,,,,,,,,,,
898,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,999,999,100,1000,2,3,,,Any,,,,,,,,,,,,,,,
899,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,30,40,30,300,2,4,,,Any,,,,,,,,,,,,,,,
900,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,40,50,40,400,2,4,,,Any,,,,,,,,,,,,,,,
901,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,999,999,100,1000,2,4,,,Any,,,,,,,,,,,,,,,
902,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,30,40,30,300,3,5,,,Any,,,,,,,,,,,,,,,
903,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,40,50,40,400,3,5,,,Any,,,,,,,,,,,,,,,
904,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,45,50,50,500,3,5,,,Any,,,,,,,,,,,,,,,
905,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,50,50,75,750,3,5,,,Any,,,,,,,,,,,,,,,
906,Combo,GOAL_COMBOS_SKYLANDER,ComboSkylander,Combo,999,999,100,1000,3,5,,,Any,,,,,,,,,,,,,,,
907,Combo,GOAL_COMBOS_SKYLANDER_ONE_RUN,ComboSkylander,MaxCombo,30,40,30,300,3,6,,,Any,,,,,,,,,,,,,,,
908,Combo,GOAL_COMBOS_SKYLANDER_ONE_RUN,ComboSkylander,MaxCombo,40,50,40,400,3,6,,,Any,,,,,,,,,,,,,,,
909,Combo,GOAL_COMBOS_SKYLANDER_ONE_RUN,ComboSkylander,MaxCombo,45,50,50,500,3,6,,,Any,,,,,,,,,,,,,,,
910,Combo,GOAL_COMBOS_SKYLANDER_ONE_RUN,ComboSkylander,MaxCombo,50,50,75,750,3,6,,,Any,,,,,,,,,,,,,,,
911,Combo,GOAL_COMBOS_SKYLANDER_ONE_RUN,ComboSkylander,MaxCombo,999,999,100,1000,3,6,,,Any,,,,,,,,,,,,,,,
912,CollectCoins,GOAL_COINS_SKYLANDER,CollectCoinSkylander,Coins,30,40,5000,50000,1,,,,Any,,,,,,,,,,,,,,,
